time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_redis-cart,custom_monitored_count_redis-cart,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,elapsed,elapsed_min
1619153864.0483844,280.0,1200.0,381,1800,15,0.0,0.0790907751976042,101.8,500,1498.4947996182439,101.8,8598.0,1300.0,10.0,3222,40738,6.2249753637973715,1,1,1,404.1403384208679,6.7356723070144655
1619153866.0420294,88.0,1100.0,218,1800,13,0.0,0.07831413154440718,107.7,500,1484.6561497576397,107.7,8598.0,1300.0,10.0,3222,41142,6.2249753637973715,1,1,1,406.13398337364197,6.768899722894033
1619153868.4892836,88.0,1100.0,218,1800,13,0.0,0.07831413154440718,107.7,500,1484.6561497576397,107.7,8598.0,1300.0,10.0,3222,41142,6.2249753637973715,1,1,1,408.58123755455017,6.809687292575836
1619153870.0643394,72.0,250.0,95,400,13,0.0,0.0774873139174142,111.3,500,1470.1805724163798,111.3,8598.0,1300.0,10.0,3222,41581,6.2249753637973715,1,1,1,410.1562933921814,6.835938223203024
1619153872.103692,72.0,250.0,95,400,13,0.0,0.0774873139174142,111.3,500,1470.1805724163798,111.3,8598.0,1300.0,10.0,3222,41581,6.2249753637973715,1,1,1,412.19564604759216,6.869927434126536
1619153874.0320075,85.0,280.0,113,460,13,0.0,0.0767416934619507,101.6,500,1457.1781202912289,101.6,8598.0,1200.0,10.0,3222,41985,6.2249753637973715,1,1,1,414.12396144866943,6.90206602414449
1619153876.1362,85.0,280.0,113,460,13,0.0,0.0767416934619507,101.6,500,1457.1781202912289,101.6,8598.0,1200.0,10.0,3222,41985,6.2249753637973715,1,1,1,416.2281539440155,6.937135899066925
1619153878.0220652,130.0,420.0,166,950,13,0.0,0.07604796072507553,106.0,500,1446.2024666864825,106.0,8598.0,1200.0,10.0,3222,42368,6.2249753637973715,1,1,1,418.1140191555023,6.9685669859250385
1619153879.9910085,130.0,420.0,166,950,13,0.0,0.07604796072507553,106.0,500,1446.2024666864825,106.0,8598.0,1200.0,10.0,3222,42368,7.200539602251345,1,1,1,420.08296251296997,7.0013827085494995
1619153882.0441787,190.0,780.0,264,1400,13,0.0,0.07556639617242834,106.8,100,1439.634384410242,106.8,8598.0,1200.0,10.0,3222,42638,7.200539602251345,1,1,1,422.13613271713257,7.0356022119522095
1619153884.038215,190.0,780.0,264,1400,13,0.0,0.07556639617242834,106.8,100,1439.634384410242,106.8,8598.0,1200.0,10.0,3222,42638,7.200539602251345,1,1,1,424.1301689147949,7.068836148579916
1619153886.0088487,250.0,850.0,322,1400,18,0.0,0.07542311383693438,75.2,100,1437.0262514499937,75.2,8598.0,1200.0,10.0,3222,42719,7.200539602251345,1,1,1,426.1008026599884,7.10168004433314
1619153887.9393933,250.0,850.0,322,1400,18,0.0,0.07542311383693438,75.2,100,1437.0262514499937,75.2,8598.0,1200.0,10.0,3222,42719,7.200539602251345,1,1,1,428.0313472747803,7.133855787913005
1619153889.9546793,47.0,520.0,105,1100,14,0.0,0.07525927310099972,39.5,100,1433.9959612539762,39.5,8598.0,1200.0,10.0,3222,42812,7.200539602251345,1,1,1,430.0466332435608,7.16744388739268
1619153891.9512827,47.0,520.0,105,1100,14,0.0,0.07525927310099972,39.5,100,1433.9959612539762,39.5,8598.0,1200.0,10.0,3222,42812,7.200539602251345,1,1,1,432.0432367324829,7.200720612208048
1619153893.9490833,32.0,77.0,36,210,12,0.0,0.07509439239267235,21.5,100,1430.9167845700565,21.5,8598.0,1200.0,10.0,3222,42906,7.200539602251345,1,1,1,434.0410373210907,7.234017288684845
1619153895.9423664,32.0,77.0,36,210,12,0.0,0.07509439239267235,21.5,100,1430.9167845700565,21.5,8598.0,1200.0,10.0,3222,42906,7.200539602251345,1,1,1,436.03432035446167,7.267238672574361
1619153897.9549413,28.0,65.0,33,210,12,0.0,0.0749528927350129,22.5,100,1428.285909441468,22.5,8598.0,1200.0,10.0,3222,42987,7.200539602251345,1,1,1,438.0468952655792,7.300781587759654
1619153899.9489,28.0,65.0,33,210,12,0.0,0.0749528927350129,22.5,100,1428.285909441468,22.5,8598.0,1200.0,10.0,3222,42987,3.0851761671804256,1,1,1,440.04085397720337,7.33401423295339
1619153901.9583824,27.0,300.0,61,740,13,0.0,0.07480324100944907,21.9,100,1425.6346023201759,21.9,8598.0,1200.0,10.0,3222,43073,3.0851761671804256,1,1,1,442.0503363609314,7.3675056060155235
1619153903.9695182,27.0,300.0,61,740,13,0.0,0.07480324100944907,21.9,100,1425.6346023201759,21.9,8598.0,1200.0,10.0,3222,43073,3.0851761671804256,1,1,1,444.0614721775055,7.401024536291758
1619153905.9708567,31.0,280.0,61,740,11,0.0,0.07461442267611505,21.8,100,1422.1323885185652,21.8,8598.0,1200.0,10.0,3222,43182,3.0851761671804256,1,1,1,446.06281065940857,7.434380177656809
1619153907.9593725,31.0,280.0,61,740,11,0.0,0.07461442267611505,21.8,100,1422.1323885185652,21.8,8598.0,1200.0,10.0,3222,43182,3.0851761671804256,1,1,1,448.0513265132904,7.46752210855484
1619153909.9645634,27.0,300.0,60,740,11,0.0,0.0745074461196929,23.1,100,1420.1234914673416,23.1,8598.0,1200.0,10.0,3222,43244,2.711186554301061,1,1,1,450.0565173625946,7.500941956043244
1619153911.9630513,27.0,300.0,60,740,11,0.0,0.0745074461196929,23.1,100,1420.1234914673416,23.1,8598.0,1200.0,10.0,3222,43244,2.711186554301061,1,1,1,452.05500531196594,7.534250088532766
1619153913.9687343,19.0,64.0,24,130,11,0.0,0.0743595661204708,22.0,100,1417.3415780675286,22.0,8598.0,1200.0,10.0,3222,43330,2.711186554301061,1,1,1,454.0606882572174,7.56767813762029
1619153915.9619267,19.0,64.0,24,130,11,0.0,0.0743595661204708,22.0,100,1417.3415780675286,22.0,8598.0,1200.0,10.0,3222,43330,2.711186554301061,1,1,1,456.0538806915283,7.600898011525472
1619153917.9716578,16.0,33.0,18,78,11,0.0,0.07422594913380022,19.1,100,1414.8287909547223,19.1,8598.0,1200.0,10.0,3222,43408,2.711186554301061,1,1,1,458.06361174583435,7.634393529097239
1619153919.968306,16.0,33.0,18,78,11,0.0,0.07422594913380022,19.1,100,1414.8287909547223,19.1,8598.0,1200.0,10.0,3222,43408,2.8568841698755603,1,1,1,460.06026005744934,7.667671000957489
1619153921.9790058,16.0,40.0,23,710,10,0.0,0.07406385766498862,21.5,100,1411.8043771293424,21.5,8598.0,1200.0,10.0,3222,43503,2.8568841698755603,1,1,1,462.07095980644226,7.701182663440704
1619153923.972016,16.0,40.0,23,710,10,0.0,0.07406385766498862,21.5,100,1411.8043771293424,21.5,8598.0,1200.0,10.0,3222,43503,2.8568841698755603,1,1,1,464.06397008895874,7.734399501482645
1619153925.975874,17.0,40.0,24,710,10,0.0,0.07392960396493965,21.4,100,1409.2828023953596,21.4,8598.0,1200.0,10.0,3222,43582,2.8568841698755603,1,1,1,466.0678279399872,7.767797132333119
1619153927.9911153,17.0,40.0,24,710,10,0.0,0.07392960396493965,21.4,100,1409.2828023953596,21.4,8598.0,1200.0,10.0,3222,43582,2.8568841698755603,1,1,1,468.0830693244934,7.801384488741557
1619153929.9803348,17.0,37.0,19,78,10,0.0,0.0737671138788406,22.3,100,1406.2262654716112,22.3,8598.0,1200.0,10.0,3222,43678,2.8568841698755603,1,1,1,470.0722887516022,7.834538145860036
1619153931.987613,17.0,37.0,19,78,10,0.0,0.0737671138788406,22.3,100,1406.2262654716112,22.3,8598.0,1200.0,10.0,3222,43678,2.8568841698755603,1,1,1,472.0795669555664,7.867992782592774
1619153933.979865,18.0,46.0,21,90,11,0.0,0.07363225010283833,21.6,100,1403.7015891115548,21.6,8598.0,1200.0,10.0,3222,43758,2.8568841698755603,1,1,1,474.07181906700134,7.9011969844500225
1619153935.9838452,18.0,46.0,21,90,11,0.0,0.07363225010283833,21.6,100,1403.7015891115548,21.6,8598.0,1200.0,10.0,3222,43758,2.8568841698755603,1,1,1,476.07579922676086,7.934596653779348
1619153937.9866772,22.0,59.0,26,98,12,0.0,0.07348279243733893,20.7,100,1400.915102402094,20.7,8598.0,1200.0,10.0,3222,43847,2.8568841698755603,1,2,1,478.07863116264343,7.967977186044057
1619153939.9841511,22.0,59.0,26,98,12,0.0,0.07348279243733893,20.7,100,1400.915102402094,20.7,8598.0,1200.0,10.0,3222,43847,2.997984266702363,2,2,1,480.07610511779785,8.001268418629964
1619153941.9897246,23.0,60.0,27,98,10,0.0,0.07335397504780986,22.2,50,1398.4960834622093,22.2,8598.0,1200.0,10.0,3222,43924,2.997984266702363,2,2,1,482.0816786289215,8.034694643815358
1619153943.9959989,21.0,55.0,25,98,10,0.0,0.07332559568512323,20.7,50,1397.9613264431384,20.7,8598.0,1200.0,10.0,3222,43941,2.997984266702363,2,2,2,484.08795285224915,8.068132547537486
1619153945.9891346,21.0,55.0,25,98,10,0.0,0.07332559568512323,20.7,50,1397.9613264431384,20.7,8598.0,1200.0,10.0,3222,43941,2.997984266702363,2,2,2,486.08108854293823,8.101351475715637
1619153948.0017521,16.0,41.0,19,95,10,0.0,0.07326557063919777,17.3,50,1396.831380227212,17.3,8598.0,1200.0,10.0,3222,43977,2.997984266702363,2,2,2,488.09370613098145,8.134895102183025
1619153949.998026,16.0,41.0,19,95,10,0.0,0.07326557063919777,17.3,50,1396.831380227212,17.3,8598.0,1200.0,10.0,3222,43977,2.6757432809852553,2,2,2,490.08997988700867,8.168166331450145
1619153952.018373,16.0,40.0,18,100,10,0.0,0.0731890148331554,10.9,50,1395.393328491094,10.9,8598.0,1100.0,10.0,3222,44023,2.6757432809852553,2,2,2,492.11032700538635,8.201838783423106
1619153953.9985778,16.0,40.0,18,100,10,0.0,0.0731890148331554,10.9,50,1395.393328491094,10.9,8598.0,1100.0,10.0,3222,44023,2.6757432809852553,2,2,2,494.0905318260193,8.234842197100322
1619153956.0020125,16.0,500.0,67,820,11,0.0,0.07310100735093929,10.1,50,1393.8654246813153,10.1,8598.0,1100.0,10.0,3222,44076,2.6757432809852553,2,2,2,496.0939664840698,8.268232774734496
1619153958.0029867,16.0,500.0,67,820,11,0.0,0.07310100735093929,10.1,50,1393.8654246813153,10.1,8598.0,1100.0,10.0,3222,44076,2.6757432809852553,2,2,2,498.09494066238403,8.301582344373067
1619153960.0061831,20.0,730.0,127,930,11,0.0,0.07302644998980078,11.5,50,1392.6394976886088,11.5,8598.0,1100.0,10.0,3222,44121,2.6757432809852553,2,2,2,500.09813714027405,8.334968952337901
1619153962.0114617,20.0,730.0,127,930,11,0.0,0.07302644998980078,11.5,50,1392.6394976886088,11.5,8598.0,1100.0,10.0,3222,44121,2.6757432809852553,2,2,2,502.10341572761536,8.368390262126923
1619153964.0278244,36.0,780.0,178,930,11,0.0,0.07295534824744135,12.1,50,1391.4260137975716,12.1,8598.0,1100.0,10.0,3222,44164,2.6757432809852553,2,2,2,504.1197783946991,8.401996306578319
1619153966.003216,36.0,780.0,178,930,11,0.0,0.07295534824744135,12.1,50,1391.4260137975716,12.1,8598.0,1100.0,10.0,3222,44164,4.106666919166164,2,2,2,506.09517002105713,8.434919500350953
1619153968.0164468,30.0,600.0,138,930,10,0.0,0.07287943904094096,11.5,50,1390.012997721744,11.5,8598.0,1100.0,10.0,3222,44210,4.106666919166164,2,2,2,508.1084008216858,8.468473347028096
1619153970.007377,30.0,600.0,138,930,10,0.0,0.07287943904094096,11.5,50,1390.012997721744,11.5,8598.0,1100.0,10.0,3222,44210,3.2048888042723576,2,2,2,510.0993309020996,8.501655515034994
1619153972.0138924,24.0,440.0,65,600,10,0.0,0.07282507967362069,11.0,50,1388.9923259931481,11.0,8598.0,1100.0,10.0,3222,44243,3.2048888042723576,2,2,2,512.1058464050293,8.535097440083822
1619153974.0120885,24.0,440.0,65,600,10,0.0,0.07282507967362069,11.0,50,1388.9923259931481,11.0,8598.0,1100.0,10.0,3222,44243,3.2048888042723576,2,2,2,514.1040425300598,8.56840070883433
1619153976.0133665,19.0,45.0,21,59,10,0.0,0.07274615610394888,10.6,50,1387.5088377353732,10.6,8598.0,1100.0,10.0,3222,44291,3.979739104298956,2,2,2,516.1053204536438,8.601755340894064
1619153978.0177295,19.0,45.0,21,59,10,0.0,0.07274615610394888,10.6,50,1387.5088377353732,10.6,8598.0,1100.0,10.0,3222,44291,3.979739104298956,2,2,2,518.1096835136414,8.635161391894023
1619153980.018566,17.0,40.0,20,59,10,0.0,0.07267559886317498,10.0,50,1386.1834166071574,10.0,8598.0,1100.0,10.0,3222,44334,4.385572570915456,2,2,2,520.1105198860168,8.668508664766948
1619153982.0136817,17.0,40.0,20,59,10,0.0,0.07267559886317498,10.0,50,1386.1834166071574,10.0,8598.0,1100.0,10.0,3222,44334,4.385572570915456,2,2,2,522.1056356430054,8.70176059405009
1619153984.021747,19.0,270.0,49,670,10,0.0,0.07260354229573213,10.9,50,1384.8968165748631,10.9,8598.0,1100.0,10.0,3222,44378,4.385572570915456,2,2,2,524.1137011051178,8.735228351751964
1619153986.0127747,19.0,270.0,49,670,10,0.0,0.07260354229573213,10.9,50,1384.8968165748631,10.9,8598.0,1100.0,10.0,3222,44378,4.385572570915456,2,2,2,526.1047286987305,8.768412144978841
1619153988.022835,18.0,270.0,47,670,11,0.0,0.07253979332237656,10.5,50,1383.6963499205574,10.5,8598.0,1100.0,10.0,3222,44417,4.385572570915456,2,2,2,528.1147890090942,8.80191315015157
1619153990.0197675,18.0,270.0,47,670,11,0.0,0.07253979332237656,10.5,50,1383.6963499205574,10.5,8598.0,1100.0,10.0,3222,44417,4.228719963116962,2,2,2,530.1117215156555,8.835195358594259
1619153992.0262578,16.0,32.0,18,67,11,0.0,0.07246474596855813,9.8,50,1382.284610114435,9.8,8598.0,1100.0,10.0,3222,44463,4.228719963116962,2,2,2,532.1182117462158,8.868636862436931
1619153994.1378589,16.0,32.0,18,67,11,0.0,0.07246474596855813,9.8,50,1382.284610114435,9.8,8598.0,1100.0,10.0,3222,44463,4.228719963116962,2,2,2,534.2298128604889,8.90383021434148
1619153996.0274396,20.0,290.0,57,740,11,0.0,0.07239473329438727,10.7,50,1381.0550470782514,10.7,8598.0,1100.0,10.0,3222,44506,3.689111006128754,2,2,2,536.1193935871124,8.935323226451874
1619153998.0324757,20.0,290.0,57,740,11,0.0,0.07239473329438727,10.7,50,1381.0550470782514,10.7,8598.0,1100.0,10.0,3222,44506,3.689111006128754,2,2,2,538.1244297027588,8.96874049504598
1619154000.0315802,26.0,470.0,78,820,11,0.0,0.07231349313223809,10.9,50,1379.5732621873608,10.9,8598.0,1100.0,10.0,3222,44556,4.204246855393082,2,2,2,540.1235342025757,9.00205890337626
1619154002.0432172,26.0,470.0,78,820,11,0.0,0.07231349313223809,10.9,50,1379.5732621873608,10.9,8598.0,1100.0,10.0,3222,44556,4.204246855393082,2,2,2,542.135171175003,9.03558618625005
1619154004.0373611,24.0,120.0,47,820,11,0.0,0.07223405447819752,11.9,50,1378.1000595955725,11.9,8598.0,1100.0,10.0,3222,44605,4.204246855393082,2,2,2,544.1293151378632,9.068821918964385
1619154006.0267687,24.0,120.0,47,820,11,0.0,0.07223405447819752,11.9,50,1378.1000595955725,11.9,8598.0,1100.0,10.0,3222,44605,4.204246855393082,2,2,2,546.1187226772308,9.101978711287181
1619154008.0370097,24.0,120.0,52,880,11,0.0,0.07215640606454214,12.7,50,1376.6774193940653,12.7,8598.0,1100.0,10.0,3222,44653,4.204246855393082,2,2,2,548.1289637088776,9.135482728481293
1619154010.0291536,24.0,120.0,52,880,11,0.0,0.07215640606454214,12.7,50,1376.6774193940653,12.7,8598.0,1100.0,10.0,3222,44653,3.934166176441046,2,2,2,550.1211075782776,9.168685126304627
1619154012.1465895,24.0,120.0,46,880,12,0.0,0.07209666592078764,11.3,50,1375.5594377573075,11.3,8598.0,1100.0,10.0,3222,44690,3.934166176441046,2,2,2,552.238543510437,9.203975725173951
1619154014.0399487,24.0,120.0,46,880,12,0.0,0.07209666592078764,11.3,50,1375.5594377573075,11.3,8598.0,1100.0,10.0,3222,44690,3.934166176441046,2,2,2,554.1319026947021,9.23553171157837
1619154016.038298,32.0,670.0,114,1000,12,0.0,0.07203380357262626,10.5,50,1374.5528094934778,10.5,8598.0,1100.0,10.0,3222,44729,3.798818092634365,2,2,2,556.1302518844604,9.268837531407675
1619154018.037247,32.0,670.0,114,1000,12,0.0,0.07203380357262626,10.5,50,1374.5528094934778,10.5,8598.0,1100.0,10.0,3222,44729,3.798818092634365,2,2,2,558.1292009353638,9.30215334892273
1619154020.0452573,35.0,750.0,171,1000,12,0.0,0.07194855075700059,10.4,50,1373.1319966102226,10.4,8598.0,1100.0,10.0,3222,44782,3.798818092634365,2,2,2,560.1372113227844,9.335620188713074
1619154022.0466483,35.0,750.0,171,1000,12,0.0,0.07194855075700059,10.4,50,1373.1319966102226,10.4,8598.0,1100.0,10.0,3222,44782,3.798818092634365,2,2,2,562.1386022567749,9.368976704279582
1619154024.076988,26.0,850.0,159,1000,12,0.0,0.07189877937205721,11.5,50,1372.2043992303766,11.5,8598.0,1100.0,10.0,3222,44813,3.798818092634365,2,2,2,564.1689419746399,9.402815699577332
1619154026.0405812,26.0,850.0,159,1000,12,0.0,0.07189877937205721,11.5,50,1372.2043992303766,11.5,8598.0,1100.0,10.0,3222,44813,3.782149161763424,2,2,2,566.1325352191925,9.435542253653209
1619154028.117878,36.0,680.0,131,950,12,0.0,0.07182024876287281,11.2,50,1370.9429371523033,11.2,8598.0,1100.0,10.0,3222,44862,3.782149161763424,2,2,2,568.2098319530487,9.470163865884144
1619154030.044604,36.0,680.0,131,950,12,0.0,0.07182024876287281,11.2,50,1370.9429371523033,11.2,8598.0,1100.0,10.0,3222,44862,3.3459012461793844,2,2,2,570.1365580558777,9.502275967597962
1619154032.0526683,22.0,670.0,112,950,11,0.0,0.07173869480996593,10.6,50,1369.4069948649744,10.6,8598.0,1100.0,10.0,3222,44913,3.3459012461793844,2,2,2,572.1446223258972,9.53574370543162
1619154034.048807,22.0,670.0,112,950,11,0.0,0.07173869480996593,10.6,50,1369.4069948649744,10.6,8598.0,1100.0,10.0,3222,44913,3.3459012461793844,2,2,2,574.1407608985901,9.569012681643168
1619154036.0491097,17.0,470.0,57,610,10,0.0,0.07167167167167167,11.5,50,1368.2325312264281,11.5,8598.0,1100.0,10.0,3222,44955,3.3459012461793844,2,2,2,576.1410636901855,9.602351061503093
1619154038.0555267,17.0,470.0,57,610,10,0.0,0.07167167167167167,11.5,50,1368.2325312264281,11.5,8598.0,1100.0,10.0,3222,44955,3.3459012461793844,2,2,2,578.1474807262421,9.635791345437367
1619154040.0581083,17.0,470.0,59,610,10,0.0,0.07160477365157678,12.1,50,1366.971179098876,12.1,8598.0,1100.0,10.0,3222,44997,3.3459012461793844,2,2,2,580.1500623226166,9.669167705376942
1619154042.0574727,17.0,470.0,59,610,10,0.0,0.07160477365157678,12.1,50,1366.971179098876,12.1,8598.0,1100.0,10.0,3222,44997,3.3459012461793844,2,2,2,582.1494266986847,9.702490444978078
1619154044.0715628,16.0,38.0,17,44,10,0.0,0.07154753181000599,10.4,50,1365.8932262223268,10.4,8598.0,1100.0,10.0,3222,45033,3.3459012461793844,2,2,2,584.1635167598724,9.736058612664541
1619154046.0546553,16.0,38.0,17,44,10,0.0,0.07154753181000599,10.4,50,1365.8932262223268,10.4,8598.0,1100.0,10.0,3222,45033,3.306038079333447,2,2,2,586.1466093063354,9.76911015510559
1619154048.066931,18.0,54.0,29,620,11,0.0,0.07146501053565488,9.5,50,1364.3639369048794,9.5,8598.0,1100.0,10.0,3222,45085,3.306038079333447,2,2,2,588.1588850021362,9.802648083368938
1619154050.0594747,18.0,54.0,29,620,11,0.0,0.07146501053565488,9.5,50,1364.3639369048794,9.5,8598.0,1100.0,10.0,3222,45085,3.4845391521149325,2,2,2,590.1514286994934,9.835857144991557
1619154052.1376824,23.0,59.0,34,620,12,0.0,0.0714016620498615,11.0,50,1363.180174765164,11.0,8598.0,1100.0,10.0,3222,45125,3.4845391521149325,2,2,2,592.2296364307404,9.87049394051234
1619154054.1271825,23.0,59.0,34,620,12,0.0,0.0714016620498615,11.0,50,1363.180174765164,11.0,8598.0,1100.0,10.0,3222,45125,3.4845391521149325,2,2,2,594.2191364765167,9.903652274608612
1619154056.131702,35.0,130.0,50,620,12,0.0,0.07134000531396688,11.1,50,1362.0593397704565,11.1,8598.0,1100.0,10.0,3222,45164,3.4699683297025867,2,2,2,596.2236559391022,9.937060932318369
1619154058.0617177,35.0,130.0,50,620,12,0.0,0.07134000531396688,11.1,50,1362.0593397704565,11.1,8598.0,1100.0,10.0,3222,45164,3.4699683297025867,2,2,2,598.1536717414856,9.969227862358093
1619154060.066748,45.0,130.0,50,230,14,0.0,0.07126584238349075,10.1,50,1360.6869999291876,10.1,8598.0,1100.0,10.0,3222,45211,6.056993636363051,2,2,2,600.1587018966675,10.002645031611126
